id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_numeric,price_30_days,price_category
28696479,Oasis in Recoleta,33317730,Filippe,Recoleta,-34.59154,-58.39667,Entire home/apt,"$7,169.00",6,0,,0.0,1,180,7169.0,215070.0,high
28708111,Cozy Private Room with bath. & Best terrace!,51084551,Ana Maria,Chacarita,-34.58585,-58.4453,Private room,$863.00,5,7,2020-03-20,0.39,5,179,863.0,25890.0,low
28708824,Suite para 5 personas con cochera,193739109,Ruben,Belgrano,-34.55789,-58.44199,Entire home/apt,"$5,709.00",1,14,2020-02-01,0.73,6,173,5709.0,171270.0,high
28711999,HighEnd Modern Sunny Apt @ RECOLETA Amazing View,20905593,Lucas,Recoleta,-34.58611,-58.40058,Entire home/apt,"$5,244.00",1,20,2019-10-31,1.05,19,347,5244.0,157320.0,high
28712167,Apartamento a metros del Obelisco. Cerca de Todo.,192520197,Lucas H. S.,San Nicolás,-34.60449,-58.3861,Entire home/apt,$996.00,3,25,2020-03-27,2.6,1,147,996.0,29880.0,low
28714449,Ph Palermo con Terraza Patio Bbq Parrilla PAX5,192866810,Mathi,Chacarita,-34.58819,-58.44075,Entire home/apt,"$3,120.00",2,23,2019-09-29,1.23,1,0,3120.0,93600.0,high
28714489,Super Vista,64682110,Pablo,Belgrano,-34.55469,-58.43752,Entire home/apt,"$1,991.00",5,0,,0.0,2,365,1991.0,59730.0,medium
28714604,Hermoso dpto en Núñez. Con piscina. Av. Libertador,155028430,Martín Y Natalia,Núñez,-34.54287,-58.46207,Entire home/apt,"$1,460.00",3,49,2020-04-22,2.73,2,143,1460.0,43800.0,low
28714932,Departamento en La Imprenta - Nuevo a Estrenar,154079714,Michelle,Palermo,-34.56638,-58.43507,Entire home/apt,"$7,966.00",180,0,,0.0,2,362,7966.0,238980.0,high
28715113,Very bright /Wifi free/ 190mt Obelisk 2 to 4 pax,62824709,Gustavo Salvador,San Nicolás,-34.60385,-58.3784,Entire home/apt,"$2,323.00",2,77,2020-02-11,4.22,3,310,2323.0,69690.0,medium
28715768,PH San Telmo,69769719,Leonardo,San Telmo,-34.61707,-58.37254,Entire home/apt,"$1,925.00",3,48,2020-03-26,2.98,2,13,1925.0,57750.0,medium
28716089,Habitación en departamento luminoso en Palermo,72279874,Paula,Palermo,-34.5845,-58.41965,Private room,$863.00,2,5,2019-08-25,0.27,2,364,863.0,25890.0,low
28716259,#94 - Beautiful LOFT with excellent LOCATION!!!,73350585,Maria Elena,Constitución,-34.61911,-58.38165,Entire home/apt,"$1,328.00",15,5,2019-07-24,0.28,28,365,1328.0,39840.0,low
28716300,Super Style Loft in the heart of Soho ⭐️⭐️⭐️⭐️⭐️,1875949,Diego,Palermo,-34.58183,-58.42791,Entire home/apt,"$16,595.00",3,1,2018-11-06,0.06,62,222,16595.0,497850.0,high
28717996,La mejor ubicación de la cuidad de Buenos Aires!,89550560,Estela,San Nicolás,-34.60658,-58.39132,Entire home/apt,"$2,788.00",1,3,2019-02-18,0.17,2,360,2788.0,83640.0,medium
28718097,Habitación doble privada en Casa Cabrera (2),15587027,Andres Y Franco,Palermo,-34.59685,-58.4237,Private room,"$1,062.00",1,22,2020-03-06,1.16,3,364,1062.0,31860.0,low
28718212,Una perlita con balcón terraza en Palermo Viejo,216623192,Julian,Palermo,-34.59052,-58.42181,Entire home/apt,"$3,319.00",2,48,2020-03-13,2.52,1,89,3319.0,99570.0,high
28719764,Retiro Departamento,53426328,David,Retiro,-34.59874,-58.38475,Entire home/apt,"$2,987.00",60,0,,0.0,1,270,2987.0,89610.0,high
28721096,"Habitacion simple o doble, matrimonial",11649959,Alicia,Núñez,-34.55771,-58.46839,Private room,$730.00,3,1,2018-10-31,0.06,2,269,730.0,21900.0,low
28721575,TRUE PORTENIAN & WIDE for 5 pax 2bdr + 2 bth,3150517,Debo,San Telmo,-34.61832,-58.37708,Entire home/apt,"$3,319.00",2,40,2020-03-09,2.14,9,173,3319.0,99570.0,high
28727008,HABITACIÓN PRIVADA VILLA CRESPO (1),56477687,Diego,Villa Crespo,-34.6,-58.4372,Private room,"$1,328.00",3,1,2018-12-10,0.06,10,364,1328.0,39840.0,low
28729912,Comfortable and handy,216703667,Liliana,Villa Urquiza,-34.57377,-58.47707,Private room,"$1,195.00",1,2,2018-11-19,0.11,1,87,1195.0,35850.0,low
28732064,Habitación en departamento de famili  Villa Crespo,88212381,Maria Veronica,Villa Crespo,-34.60349,-58.45636,Private room,"$1,195.00",1,1,2018-11-02,0.06,1,365,1195.0,35850.0,low
28733860,Big room in Hip House in Central Buenos Aires,48584235,Julio,Balvanera,-34.61197,-58.41084,Private room,"$6,638.00",1,1,2018-12-02,0.06,1,364,6638.0,199140.0,high
28735303,Apartment in Palermo Las Cañitas Free Parking,87216832,Nico,Palermo,-34.57415,-58.43218,Entire home/apt,"$6,903.00",2,23,2020-02-16,1.33,4,346,6903.0,207090.0,high
28735940,COZY AND LUMINOUS STUDIO in Almagro,146545180,Fernando,Almagro,-34.60943,-58.42609,Entire home/apt,$929.00,3,28,2020-03-14,1.47,1,89,929.0,27870.0,low
28736038,Mejor ubicación de la Cuidad de Buenos Aires!!!,89550560,Estela,San Nicolás,-34.60546,-58.39079,Entire home/apt,"$3,518.00",3,0,,0.0,2,360,3518.0,105540.0,high
28736634,Pieza primer piso.,216756777,José Miguel,Villa Real,-34.61704,-58.52561,Private room,"$1,261.00",1,0,,0.0,1,365,1261.0,37830.0,low
28737020,Apartment in the center of Buenos Aires,11483615,Mariana,Retiro,-34.59502,-58.3782,Entire home/apt,"$1,859.00",3,8,2020-04-01,0.5,33,364,1859.0,55770.0,medium
28738392,Amplio y luminoso departamento en caballito !,216770432,Maria Felicitas,Caballito,-34.62791,-58.4406,Entire home/apt,$730.00,2,31,2020-01-15,1.63,1,0,730.0,21900.0,low
28739052,BRIGHT & NEW w/POOL in PALERMO HOLLYWOOD!!,143577754,Julieta,Palermo,-34.57844,-58.43279,Entire home/apt,"$2,456.00",2,27,2020-03-20,1.43,1,127,2456.0,73680.0,medium
28739427,Design Apartment w/Private Patio Palermo Hollywood,6196721,Hernan,Palermo,-34.5798,-58.43036,Entire home/apt,"$3,651.00",2,62,2020-03-15,3.77,2,168,3651.0,109530.0,high
28739832,Modern Apt in Palermo Chico with Pool,11483615,Mariana,Palermo,-34.57843,-58.40665,Entire home/apt,"$4,978.00",3,23,2020-03-07,1.2,33,171,4978.0,149340.0,high
28741076,"Departamento 3 amb en Nuñez, excelente ubicación",216772058,Belén,Núñez,-34.54525,-58.46357,Entire home/apt,"$1,859.00",2,86,2020-03-14,4.65,1,244,1859.0,55770.0,medium
28753281,Monoambiente Recoleta,93995822,Christian,Recoleta,-34.58739,-58.38646,Entire home/apt,"$1,460.00",2,56,2020-02-28,2.96,1,249,1460.0,43800.0,low
28754571,Beautiful Cozy Studio in Recoleta,3444965,Guillermo,Retiro,-34.59525,-58.38275,Entire home/apt,"$2,655.00",4,11,2019-04-06,0.59,1,365,2655.0,79650.0,medium
28755464,"Authentic, Superb Duplex Apartment in Palermo",7974014,Stuart,Palermo,-34.58396,-58.42957,Entire home/apt,"$6,439.00",3,2,2019-01-02,0.12,1,0,6439.0,193170.0,high
28756202,"Excelente y acogedora, inmejorable ubicación.",186768810,Graciela,Flores,-34.62238,-58.45759,Private room,$996.00,2,0,,0.0,1,364,996.0,29880.0,low
28758679,Obelisco Apart,216924918,Claudia,San Nicolás,-34.60351,-58.37748,Entire home/apt,"$2,323.00",2,38,2020-02-24,2.02,1,364,2323.0,69690.0,medium
28758957,"Departamento temporario, para disfrutar en CABA",216927958,Viviana,Villa Ortúzar,-34.57966,-58.4688,Entire home/apt,"$1,925.00",4,14,2020-03-06,0.82,1,205,1925.0,57750.0,medium
28760360,Tu punto de partida para disfrutar Buenos Aires,110992906,Adriana Silvia,Retiro,-34.59312,-58.37846,Entire home/apt,"$2,124.00",1,84,2020-02-29,4.39,2,204,2124.0,63720.0,medium
28760399,Casa entera centro de bs as caballito,65668568,Fernando,Villa General Mitre,-34.61383,-58.46407,Shared room,$398.00,7,0,,0.0,1,0,398.0,11940.0,low
28760610,Hermoso depto en Parque Chas con 4 plazas,71001435,Victoria,Parque Chas,-34.58812,-58.48299,Entire home/apt,"$2,522.00",2,1,2018-10-26,0.05,1,0,2522.0,75660.0,medium
28760738,Departamento Retiro Plaza San Martín,15266084,Mercedes,Retiro,-34.59702,-58.37491,Entire home/apt,"$1,659.00",7,2,2018-11-15,0.11,1,363,1659.0,49770.0,low
28761516,Amplio y Moderno monoambiente para dos personas,216928978,Betina,Núñez,-34.55073,-58.46668,Entire home/apt,"$1,394.00",3,6,2019-03-14,0.37,1,0,1394.0,41820.0,low
28772419,Habitación Doble Superior I,212851875,Hotel Babel,San Telmo,-34.618,-58.37052,Private room,"$2,124.00",1,88,2020-02-18,4.58,2,250,2124.0,63720.0,medium
28773732,Amazing Apartment Palermo Chico,89743967,Sofia,Palermo,-34.5787,-58.40414,Entire home/apt,"$33,190.00",3,2,2020-01-01,0.12,1,0,33190.0,995700.0,high
28774364,Apartamento Uruguay,99273169,Ana Celia,Retiro,-34.59428,-58.38582,Entire home/apt,"$1,659.00",1,4,2019-08-25,0.32,2,365,1659.0,49770.0,low
28774726,"LOFT Reciclado, industrial Excelente. SAN TELMO",166991523,Matias,San Telmo,-34.61985,-58.37784,Entire home/apt,"$1,726.00",2,16,2018-12-24,0.83,1,0,1726.0,51780.0,medium
28775811,GUEST HOUSE HUMBOLDT SUITE PARA DOS,63131329,Paola,Chacarita,-34.58893,-58.44009,Private room,"$1,394.00",2,1,2019-03-24,0.08,1,365,1394.0,41820.0,low
28776866,Recycled studio in the center of Bs As!,192853733,Alessia,Retiro,-34.59387,-58.37931,Hotel room,"$1,328.00",1,9,2019-06-08,0.48,26,350,1328.0,39840.0,low
28777186,Loft con toilete privado en casa compartida,52448098,Sebastián,Núñez,-34.54454,-58.46976,Private room,"$1,062.00",2,120,2020-03-28,6.34,1,293,1062.0,31860.0,low
28777385,Tranquilo y luminoso con balcón y terraza privada.,178705831,Ezequiel,Núñez,-34.55409,-58.46229,Entire home/apt,$797.00,2,1,2018-11-19,0.06,1,0,797.0,23910.0,low
28777408,Cazadora Rooms hab2,217059551,Martin,Monserrat,-34.60926,-58.38608,Shared room,"$1,991.00",1,19,2019-08-19,0.99,3,365,1991.0,59730.0,medium
28778337,Palermo Soho luminoso Depto 2dormitorios 2 Baños,99430075,Viviana,Palermo,-34.59123,-58.42581,Entire home/apt,"$2,655.00",30,0,,0.0,2,351,2655.0,79650.0,medium
28779545,"Departamento en Monserrat, bien céntrico",212476635,Mirtha,Monserrat,-34.61406,-58.38458,Entire home/apt,$863.00,2,60,2020-01-09,3.19,1,0,863.0,25890.0,low
28780218,Fliphaus ✔️ Patio & Grill I in Palermo Soho!,217082140,Gonzalo,Palermo,-34.58873,-58.43022,Entire home/apt,"$5,310.00",1,53,2020-03-23,2.86,6,331,5310.0,159300.0,high
28782072,Palermo Habitación en Departamento,121744377,Santiago,Palermo,-34.57959,-58.43374,Private room,$863.00,2,12,2019-08-22,0.63,1,0,863.0,25890.0,low
28785870,Casa y asados con vistas en Recoleta.,24328296,Santiago,Recoleta,-34.58817,-58.398,Entire home/apt,"$4,978.00",1,6,2019-02-18,0.32,1,88,4978.0,149340.0,high
28789527,Casa con vistas en Recoleta,215883563,Richard Santiago,Recoleta,-34.58671,-58.39653,Private room,$597.00,1,15,2019-12-11,0.81,2,329,597.0,17910.0,low
28798561,"Beautiful studio at Retiro, Buenos Aires",114145113,Leandro,Retiro,-34.59686,-58.37538,Entire home/apt,"$1,859.00",2,47,2020-03-09,3.79,1,52,1859.0,55770.0,medium
28799119,Recoleta Departamento,2119693,Laura,Recoleta,-34.59357,-58.41189,Entire home/apt,"$4,049.00",30,0,,0.0,2,363,4049.0,121470.0,high
28800614,Vidt Apartment,8990105,Ana,Palermo,-34.58736,-58.41196,Entire home/apt,"$3,651.00",2,1,2020-03-26,0.94,2,62,3651.0,109530.0,high
28802144,Apartamento en Recoleta para 4 personas con balcón,3469227,Federico,Recoleta,-34.58987,-58.39449,Entire home/apt,"$4,647.00",3,11,2019-12-18,0.6,91,0,4647.0,139410.0,high
28802593,Las Heras View,178069226,Agustin,Palermo,-34.58278,-58.40882,Entire home/apt,"$4,447.00",4,10,2019-11-14,0.54,14,90,4447.0,133410.0,high
28803457,Beautiful studio in Retiro. Ideal location!,192853733,Alessia,Retiro,-34.59334,-58.38088,Hotel room,"$1,593.00",1,31,2019-12-22,1.64,26,350,1593.0,47790.0,low
28805087,La mejor ubicación en Las Cañitas,5330861,Jan,Palermo,-34.57346,-58.4335,Entire home/apt,"$5,974.00",3,4,2019-07-28,0.21,1,180,5974.0,179220.0,high
28806307,Bright Room + balcony in the heart of Buenos Aires,96969758,Alvaro,Colegiales,-34.57357,-58.4435,Private room,"$1,128.00",1,4,2019-03-21,0.21,1,0,1128.0,33840.0,low
28807773,Recoleta Departamento omega park,49731954,Claudio,Retiro,-34.59739,-58.37556,Entire home/apt,"$3,186.00",3,0,,0.0,1,365,3186.0,95580.0,high
28808466,Cozy & modern studio in Palermo. Brand new & gift,93389571,Roberto,Palermo,-34.59067,-58.41283,Entire home/apt,"$1,925.00",2,10,2019-03-03,0.54,1,0,1925.0,57750.0,medium
28808649,Mila's home,87131313,Milagros,Recoleta,-34.59303,-58.39544,Entire home/apt,"$1,991.00",2,3,2020-02-24,0.98,1,0,1991.0,59730.0,medium
28809123,Agradable departamento  en Palermo Soho,217279275,Maria Elizabet,Palermo,-34.58941,-58.43285,Entire home/apt,"$2,655.00",7,20,2020-03-09,1.15,1,90,2655.0,79650.0,medium
28809264,Master,217275455,The House,Palermo,-34.58885,-58.42726,Private room,"$14,604.00",1,1,2018-10-07,0.05,2,365,14604.0,438120.0,high
28809605,Modern and Elegant Studio in Palermo Chico,132838002,Juan,Palermo,-34.5833,-58.40861,Entire home/apt,"$2,589.00",28,10,2020-04-20,0.68,39,59,2589.0,77670.0,medium
28809936,Cozy & Modern Apartment-Unique location (center),100218890,Gastón,Retiro,-34.59853,-58.38071,Entire home/apt,"$1,925.00",2,23,2020-03-13,1.22,1,88,1925.0,57750.0,medium
28810466,"Monoambiente en Palermo con piscina, Embajada USA",100213654,Ricardo,Palermo,-34.57845,-58.42397,Entire home/apt,"$2,323.00",3,25,2019-12-02,1.32,3,68,2323.0,69690.0,medium
28811231,Hermoso apartamento en excelente ubicación!!!,217294514,Camila,Núñez,-34.5502,-58.46764,Entire home/apt,"$1,991.00",30,10,2019-06-17,0.54,1,54,1991.0,59730.0,medium
28811334,Departamento en Palermo. Excelente ubicación!!,167370871,Jesica,Palermo,-34.57707,-58.42267,Entire home/apt,"$331,895.00",500,32,2019-04-01,1.69,1,365,331895.0,9956850.0,high
28811357,Upstairs,217275455,The House,Palermo,-34.58906,-58.42546,Private room,"$13,276.00",1,14,2019-07-29,0.75,2,365,13276.0,398280.0,high
28812247,French Apart in Buenos Aires,63131853,Laura,San Nicolás,-34.60136,-58.37952,Entire home/apt,"$4,978.00",2,42,2020-02-22,2.22,1,365,4978.0,149340.0,high
28812367,ALQUILER TEMPORARIO HABITACION CON BAÑO PRIVADO,213028336,Viviana,San Nicolás,-34.60389,-58.38688,Private room,$664.00,2,2,2019-08-18,0.13,4,0,664.0,19920.0,low
28814365,Hospedaje en Palermo,24732859,Martin,Palermo,-34.58342,-58.42124,Private room,$797.00,3,2,2020-03-11,1.15,1,365,797.0,23910.0,low
28815410,Departamento Villa Urquiza,58722222,Lian,Villa Urquiza,-34.57341,-58.48408,Entire home/apt,$996.00,1,1,2019-03-31,0.08,1,360,996.0,29880.0,low
28816422,"Departamento dos ambientes, apto para 4 personas",45028628,Silvina,Palermo,-34.57857,-58.4346,Entire home/apt,"$1,460.00",7,10,2020-03-09,0.55,2,145,1460.0,43800.0,low
28816745,Private Luxury Cozy room in the heart of Recoleta,6200005,Claire,Palermo,-34.58315,-58.40465,Private room,"$1,394.00",1,65,2020-01-31,3.48,1,363,1394.0,41820.0,low
28817849,Recoleta Panda Comfortable Apartment 1 bedroom,16433628,Victoria,Recoleta,-34.59546,-58.40049,Entire home/apt,"$1,527.00",2,8,2019-02-20,0.42,1,90,1527.0,45810.0,low
28826534,"NEW! Premium Studio in Palermo, Buenos Aires",2068724,Mauro,Palermo,-34.58156,-58.42237,Entire home/apt,"$3,253.00",3,7,2019-11-18,0.37,3,363,3253.0,97590.0,high
28828761,Special Xmas price in this amazing loft in Palermo,76307037,Gabi,Palermo,-34.58209,-58.43347,Entire home/apt,"$1,527.00",3,29,2020-04-09,1.66,1,136,1527.0,45810.0,low
28829099,Palermo Apartments2,217208401,Natalia,Palermo,-34.5823,-58.42312,Entire home/apt,"$3,916.00",3,4,2019-02-19,0.22,1,243,3916.0,117480.0,high
28830428,Departamento con amenities en Palermo Queen,217403828,Mailen,Villa Crespo,-34.5961,-58.44116,Entire home/apt,"$1,394.00",1,82,2020-03-17,4.33,2,180,1394.0,41820.0,low
28830527,Design-Savvy Apartment in Palermo Hollywood,2001365,Daiana,Colegiales,-34.57938,-58.44075,Entire home/apt,"$4,315.00",1,39,2020-02-17,2.77,4,340,4315.0,129450.0,high
28830774,Departamento en el corazón de San Telmo,216028354,Nadia Candela,San Telmo,-34.62094,-58.37225,Entire home/apt,"$2,124.00",2,30,2020-01-14,1.57,1,364,2124.0,63720.0,medium
28830901,Habitacion para MUJERES viajeras o estudiantes,217406715,Mariela,Versalles,-34.63129,-58.5302,Private room,$730.00,7,0,,0.0,1,358,730.0,21900.0,low
28833295,Cozy Studio en Palermo Hollywood con balcón,16133446,Luis & Florencia,Palermo,-34.58043,-58.43238,Entire home/apt,"$2,191.00",2,9,2020-04-02,0.5,58,214,2191.0,65730.0,medium
28833993,Rincon de sueños,217428761,Christian,Balvanera,-34.61179,-58.3966,Entire home/apt,"$1,195.00",1,4,2020-03-17,0.41,1,88,1195.0,35850.0,low
28836427,DEPARTAMENTO CENTRO DE BUENOS AIRES,175150465,Nicolás,Retiro,-34.59686,-58.37487,Entire home/apt,"$1,261.00",2,1,2018-11-11,0.06,1,365,1261.0,37830.0,low
28836658,Depto 90 mts con amenities,124485188,Maru,Puerto Madero,-34.6059,-58.36427,Entire home/apt,"$4,514.00",4,5,2019-01-07,0.28,1,0,4514.0,135420.0,high
28837183,Recoleta Mediterráneo,67837262,José Pedro,Recoleta,-34.59451,-58.40108,Entire home/apt,"$2,987.00",3,0,,0.0,1,0,2987.0,89610.0,high
28837237,Departamento en Buenos Aires - Zona Congreso,217454891,Eduardo,Balvanera,-34.61708,-58.39396,Entire home/apt,"$1,128.00",4,9,2020-01-25,0.49,1,249,1128.0,33840.0,low
28837760,Amazing High End Apt @ heart of PALERMO SOHO -211-,20905593,Lucas,Palermo,-34.5821,-58.42287,Entire home/apt,"$3,916.00",1,17,2020-03-11,0.97,19,364,3916.0,117480.0,high
28838437,EXCELENTE UBICACION,190869172,Agustina,Recoleta,-34.59183,-58.40283,Entire home/apt,"$2,323.00",3,22,2020-03-15,1.25,1,155,2323.0,69690.0,medium
28839056,"Single Bedroom in Recoleta, Women only",87197898,Alberto,Recoleta,-34.59487,-58.39603,Hotel room,$929.00,21,0,,0.0,46,299,929.0,27870.0,low
28842781,CASA ANTIGUA RECICLADA PALERMO SOHO,92783470,Diana,Palermo,-34.58661,-58.43001,Entire home/apt,"$9,957.00",5,0,,0.0,2,362,9957.0,298710.0,high
28852993,Fitz Roy 1,213589174,Eduardo Juan,Palermo,-34.58111,-58.43226,Entire home/apt,"$2,257.00",2,43,2020-03-20,2.34,3,90,2257.0,67710.0,medium
28856649,Recoleta Apart Hotel,136244828,Maria,Recoleta,-34.5985,-58.39444,Entire home/apt,"$1,991.00",2,3,2018-11-24,0.17,3,364,1991.0,59730.0,medium
28857458,Relax & Art - Palermo,52008791,Fernando,Palermo,-34.57649,-58.43694,Entire home/apt,"$2,655.00",2,17,2019-12-20,0.9,2,127,2655.0,79650.0,medium
28857851,Beautiful  Recoleta  Executive Deluxe Apartment,150497169,Andi,Recoleta,-34.59523,-58.39429,Entire home/apt,"$4,315.00",6,8,2020-01-04,0.43,1,179,4315.0,129450.0,high
28858145,Beautiful Apartment in Palermo Soho,15466789,Juan,Palermo,-34.58647,-58.42695,Entire home/apt,"$6,638.00",7,0,,0.0,55,88,6638.0,199140.0,high
28858488,Nice and modern apartment in Palermo Soho,15466789,Juan,Palermo,-34.58665,-58.42546,Entire home/apt,"$9,957.00",7,0,,0.0,55,88,9957.0,298710.0,high
28858764,Moderno apartamento a una cuadra del subte,217476146,Pac,Villa Urquiza,-34.5787,-58.48182,Entire home/apt,"$1,261.00",3,28,2020-03-13,1.46,1,90,1261.0,37830.0,low
28859923,"Peatonal Florida, entre Av. Córdoba y Paraguay",126263944,Pedro,Retiro,-34.59707,-58.37612,Entire home/apt,"$1,195.00",1,9,2019-02-17,0.47,4,0,1195.0,35850.0,low
28861449,Casa del buen comer,217591580,Gabriela,San Cristóbal,-34.62057,-58.40614,Shared room,$996.00,2,0,,0.0,1,177,996.0,29880.0,low
28861800,Departamento de estilo frente AltoPalermo Shopping,153318443,Mauro,Palermo,-34.58955,-58.41249,Entire home/apt,"$5,974.00",1,1,2019-04-21,0.08,1,180,5974.0,179220.0,high
28863781,"Luminoso y elegante, a 200 mts de Av 9 de Julio",22385346,Celeste,San Nicolás,-34.60813,-58.38558,Entire home/apt,"$2,788.00",2,74,2020-03-04,3.95,16,86,2788.0,83640.0,medium
28866554,Cama en habitacion compartida para estudiantes!,217631987,Art Factory,Recoleta,-34.59797,-58.39483,Shared room,"$1,328.00",7,0,,0.0,4,364,1328.0,39840.0,low
28867138,Beautiful apartment in Palermo Soho the best area!,9269104,Gabriel,Palermo,-34.57891,-58.42232,Entire home/apt,"$2,522.00",2,23,2020-03-21,4.26,1,175,2522.0,75660.0,medium
28867357,Unique & Outstanding- Amazing VIEW-5*,216430388,Welcome2BA,San Nicolás,-34.60537,-58.37811,Entire home/apt,"$2,987.00",4,4,2019-07-04,0.21,17,0,2987.0,89610.0,high
28868587,Belgrano -Amplio departamento amoblado y equipado,105620879,Agustina,Belgrano,-34.56671,-58.45453,Entire home/apt,"$2,655.00",3,0,,0.0,1,365,2655.0,79650.0,medium
28870884,**SPECIAL OFFER NEW LISTING!!** NEW 2-ROOM @ NUÑEZ,24208712,Nicole Y Ezequiel,Núñez,-34.54451,-58.4606,Entire home/apt,"$1,991.00",3,62,2020-03-19,3.48,7,82,1991.0,59730.0,medium
28871207,"Edificio, dpto cómodo para compartir solo varones",146947491,Vladimir,Balvanera,-34.61247,-58.39483,Shared room,$398.00,1,0,,0.0,2,358,398.0,11940.0,low
28871510,Moderno apartamento con piscina en Recoleta,217673883,Maria,Recoleta,-34.59173,-58.39172,Entire home/apt,"$10,754.00",2,3,2020-01-14,0.3,1,245,10754.0,322620.0,high
28871539,Departamento en el corazón de Recoleta,166699091,Natalia,Recoleta,-34.58918,-58.39562,Entire home/apt,"$1,659.00",5,8,2020-02-24,0.43,2,0,1659.0,49770.0,low
28871571,hab para compartir.Solo hombres.Solo tengo mi cama,146947491,Vladimir,Balvanera,-34.6134,-58.39341,Shared room,$398.00,1,1,2020-02-26,0.49,2,358,398.0,11940.0,low
28872269,"Edificio en Recoleta, excelente barrio en Bs As",30806353,Ale,Retiro,-34.58838,-58.38434,Entire home/apt,"$1,128.00",7,6,2020-02-08,0.46,1,168,1128.0,33840.0,low
28872753,Edificio único con ubicación increíble.,19070181,Fernando,Monserrat,-34.61346,-58.37168,Entire home/apt,"$2,655.00",3,17,2019-07-10,0.91,3,114,2655.0,79650.0,medium
